,学校名称,rank,province,city,top1,top2,self,考生类别,录取批次,最低分
1543,北京艺术传媒职业学院, ,北京市,北京市,否,否,否,文科,专科批,433.0
1544,北京艺术传媒职业学院, ,北京市,北京市,否,否,否,理科,专科批,345.0
1545,渤海船舶职业学院, ,辽宁,葫芦岛市,否,否,否,理科,专科批,261.0
1547,常德职业技术学院, ,湖南,常德市,否,否,否,文科,专科批,366.0
1548,常德职业技术学院, ,湖南,常德市,否,否,否,理科,专科批,205.0
1549,常州工程职业技术学院, ,江苏,常州市,否,否,否,文科,专科批,334.0
1550,常州工程职业技术学院, ,江苏,常州市,否,否,否,理科,专科批,186.0
1551,常州轻工职业技术学院, ,江苏,常州市,否,否,否,文科,专科批,376.0
1552,常州轻工职业技术学院, ,江苏,常州市,否,否,否,理科,专科批,286.0
1553,常州信息职业技术学院, ,江苏,常州市,否,否,否,文科,专科批,394.0
1554,常州信息职业技术学院, ,江苏,常州市,否,否,否,理科,专科批,358.0
1555,潮汕职业技术学院, ,广东,潮州市,否,否,否,理科,专科批,205.0
1556,潮汕职业技术学院, ,广东,潮州市,否,否,否,文科,专科批,215.0
1557,郴州职业技术学院, ,湖南,郴州市,否,否,否,文科,专科批,300.0
1558,郴州职业技术学院, ,湖南,郴州市,否,否,否,理科,专科批,206.0
1559,成都航空职业技术学院, ,四川,成都市,否,否,否,文科,专科批,427.0
1560,成都航空职业技术学院, ,四川,成都市,否,否,否,理科,专科批,326.0
1561,承德石油高等专科学校, ,河北,承德市,否,否,否,文科,专科批,227.0
1562,承德石油高等专科学校, ,河北,承德市,否,否,否,理科,专科批,246.0
1563,滁州学院,全国507 综合104,安徽,滁州市,否,否,否,文科,本科批,515.0
1564,楚雄医药高等专科学校, ,云南,楚雄彝族自治州,否,否,否,理科,专科批,286.0
1565,楚雄医药高等专科学校, ,云南,楚雄彝族自治州,否,否,否,文科,专科批,251.0
1566,大连职业技术学院, ,辽宁,大连市,否,否,否,理科,专科批,220.0
1567,大庆医学高等专科学校, ,黑龙江,大庆市,否,否,否,文科,专科批,368.0
1568,大庆医学高等专科学校, ,黑龙江,大庆市,否,否,否,理科,专科批,277.0
1569,大庆职业学院, ,黑龙江,大庆市,否,否,否,理科,专科批,191.0
1570,大庆职业学院, ,黑龙江,大庆市,否,否,否,文科,专科批,263.0
1571,东北师范大学,全国36 师范3,吉林,长春市,否,是,是,文科,本科批,549.0
1572,东北师范大学,全国36 师范3,吉林,长春市,否,是,是,理科,本科批,431.0
1573,东北师范大学人文学院,独立24 综合15,吉林,长春市,否,否,否,文科,本科批,483.0
1574,东莞职业技术学院, ,广东,东莞市,否,否,否,理科,专科批,353.0
1575,东莞职业技术学院, ,广东,东莞市,否,否,否,文科,专科批,435.0
1576,鄂州职业大学, ,湖北,鄂州市,否,否,否,理科,专科批,184.0
1577,鄂州职业大学, ,湖北,鄂州市,否,否,否,文科,专科批,319.0
1578,佛山职业技术学院, ,广东,佛山市,否,否,否,文科,专科批,434.0
1579,佛山职业技术学院, ,广东,佛山市,否,否,否,理科,专科批,329.0
1580,福建船政交通职业学院, ,福建,福州市,否,否,否,文科,专科批,380.0
1581,福建船政交通职业学院, ,福建,福州市,否,否,否,理科,专科批,231.0
1582,福建电力职业技术学院, ,福建,泉州市,否,否,否,文科,专科批,340.0
1583,福建电力职业技术学院, ,福建,泉州市,否,否,否,理科,专科批,213.0
1584,福建华南女子职业学院, ,福建,福州市,否,否,否,文科,专科批,327.0
1585,闽南科技学院,独立148 理工49,福建,泉州市,否,否,否,文科,本科批,473.0
1586,闽南科技学院,独立148 理工49,福建,泉州市,否,否,否,理科,本科批,407.0
1587,福建水利电力职业技术学院, ,福建,三明市,否,否,否,文科,专科批,373.0
1588,福建水利电力职业技术学院, ,福建,三明市,否,否,否,理科,专科批,224.0
1589,福建幼儿师范高等专科学校, ,福建,福州市,否,否,否,文科,专科批,413.0
1590,福建幼儿师范高等专科学校, ,福建,福州市,否,否,否,理科,专科批,296.0
1591,福州墨尔本理工职业学院, ,福建,福州市,否,否,否,文科,专科批,286.0
1592,福州软件职业技术学院, ,福建,福州市,否,否,否,文科,专科批,336.0
1593,福州软件职业技术学院, ,福建,福州市,否,否,否,理科,专科批,239.0
1594,抚顺职业技术学院, ,辽宁,抚顺市,否,否,否,理科,专科批,325.0
1595,抚州职业技术学院, ,江西,抚州市,否,否,否,理科,专科批,205.0
1596,抚州职业技术学院, ,江西,抚州市,否,否,否,文科,专科批,215.0
1597,甘肃工业职业技术学院, ,甘肃,天水市,否,否,否,文科,专科批,366.0
1598,赣南师范大学科技学院,独立255 师范15,江西,赣州市,否,否,否,文科,本科批,506.0
1599,赣南师范大学科技学院,独立255 师范15,江西,赣州市,否,否,否,理科,本科批,431.0
1600,赣南师范大学科技学院,独立255 师范15,江西,赣州市,否,否,否,体育理,本科批,311.0
1601,赣南卫生健康职业学院, ,江西,赣州市,否,否,否,文科,专科批,349.0
1602,赣南卫生健康职业学院, ,江西,赣州市,否,否,否,理科,专科批,283.0
1603,赣州师范高等专科学校, ,江西,赣州市,否,否,否,文科,专科批,434.0
1604,赣州师范高等专科学校, ,江西,赣州市,否,否,否,理科,专科批,353.0
1605,广东碧桂园职业学院, ,广东,清远市,否,否,否,理科,专科批,206.0
1606,广东碧桂园职业学院, ,广东,清远市,否,否,否,文科,专科批,271.0
1607,广东财经大学华商学院,独立39 财经4,广东,广州市,否,否,否,艺术类,本科批,439.0
1608,广东财经大学华商学院,独立39 财经4,广东,广州市,否,否,否,文科,本科批,480.0
1609,广东财经大学华商学院,独立39 财经4,广东,广州市,否,否,否,理科,本科批,405.0
1610,广东创新科技职业学院, ,广东,东莞市,否,否,否,理科,专科批,205.0
1611,广东创新科技职业学院, ,广东,东莞市,否,否,否,文科,专科批,215.0
1612,广东第二师范学院,全国617 师范96,广东,广州市,否,否,否,文科,本科批,533.0
1613,广东第二师范学院,全国617 师范96,广东,广州市,否,否,否,理科,本科批,469.0
1614,广东工程职业技术学院, ,广东,广州市,否,否,否,理科,专科批,330.0
1615,广东工程职业技术学院, ,广东,广州市,否,否,否,文科,专科批,426.0
1616,广东工贸职业技术学院, ,广东,广州市,否,否,否,理科,专科批,349.0
1617,广东工贸职业技术学院, ,广东,广州市,否,否,否,文科,专科批,437.0
1618,广东行政职业学院, ,广东,广州市,否,否,否,理科,专科批,331.0
1619,广东行政职业学院, ,广东,广州市,否,否,否,文科,专科批,428.0
1620,广东环境保护工程职业学院, ,广东,佛山市,否,否,否,理科,专科批,273.0
1621,广东环境保护工程职业学院, ,广东,佛山市,否,否,否,文科,专科批,414.0
1622,广东机电职业技术学院, ,广东,广州市,否,否,否,理科,专科批,328.0
1623,广东机电职业技术学院, ,广东,广州市,否,否,否,文科,专科批,423.0
1624,广东技术师范大学,全国348 师范40,广东,广州市,否,否,否,文科,本科批,536.0
1625,广东技术师范大学,全国348 师范40,广东,广州市,否,否,否,理科,本科批,473.0
1626,广东建设职业技术学院, ,广东,广州市,否,否,否,理科,专科批,308.0
1627,广东建设职业技术学院, ,广东,广州市,否,否,否,文科,专科批,418.0
1628,广东江门中医药职业学院, ,广东,江门市,否,否,否,理科,专科批,210.0
1629,广东江门中医药职业学院, ,广东,江门市,否,否,否,文科,专科批,365.0
1630,广东交通职业技术学院, ,广东,广州市,否,否,否,理科,专科批,357.0
1631,广东交通职业技术学院, ,广东,广州市,否,否,否,文科,专科批,438.0
1632,广东酒店管理职业技术学院, ,广东,东莞市,否,否,否,艺术类,专科批,159.0
1633,广东酒店管理职业技术学院, ,广东,东莞市,否,否,否,理科,专科批,205.0
1634,广东酒店管理职业技术学院, ,广东,东莞市,否,否,否,文科,专科批,216.0
1635,广东科贸职业学院, ,广东,广州市,否,否,否,理科,专科批,308.0
1636,广东科贸职业学院, ,广东,广州市,否,否,否,文科,专科批,420.0
1637,广东科学技术职业学院, ,广东,广州市,否,否,否,理科,专科批,353.0
1638,广东科学技术职业学院, ,广东,广州市,否,否,否,文科,专科批,440.0
1639,广东理工学院,民办123 理工52,广东,肇庆市,否,否,否,理科,本科批,376.0
1640,广东理工学院,民办123 理工52,广东,肇庆市,否,否,否,文科,本科批,447.0
1641,广东理工学院,民办123 理工52,广东,肇庆市,否,否,否,文科,专科批,228.0
1642,广东理工学院,民办123 理工52,广东,肇庆市,否,否,否,理科,专科批,205.0
1643,广东理工职业学院, ,广东,广州市,否,否,否,文科,专科批,427.0
1644,广东岭南职业技术学院, ,广东,广州市,否,否,否,理科,专科批,250.0
1645,广东岭南职业技术学院, ,广东,广州市,否,否,否,文科,专科批,380.0
1646,广东茂名健康职业学院, ,广东,茂名市,否,否,否,文科,专科批,367.0
1647,广东茂名健康职业学院, ,广东,茂名市,否,否,否,理科,专科批,233.0
1648,广东茂名幼儿师范专科学校, ,广东,茂名市,否,否,否,理科,专科批,263.0
1649,广东茂名幼儿师范专科学校, ,广东,茂名市,否,否,否,文科,专科批,356.0
1650,广东南方职业学院, ,广东,江门市,否,否,否,理科,专科批,205.0
1651,广东南方职业学院, ,广东,江门市,否,否,否,文科,专科批,215.0
1652,广东南华工商职业学院, ,广东,广州市,否,否,否,理科,专科批,329.0
1653,广东南华工商职业学院, ,广东,广州市,否,否,否,文科,专科批,417.0
1654,广东农工商职业技术学院, ,广东,广州市,否,否,否,理科,专科批,355.0
1655,广东农工商职业技术学院, ,广东,广州市,否,否,否,文科,专科批,436.0
1656,广东女子职业技术学院, ,广东,广州市,否,否,否,理科,专科批,267.0
1657,广东女子职业技术学院, ,广东,广州市,否,否,否,文科,专科批,414.0
1658,广东培正学院,民办75 财经10,广东,广州市,否,否,否,理科,本科批,394.0
1659,广东培正学院,民办75 财经10,广东,广州市,否,否,否,艺术类,本科批,451.0
1660,广东培正学院,民办75 财经10,广东,广州市,否,否,否,文科,本科批,470.0
1661,广东青年职业学院, ,广东,广州市,否,否,否,文科,专科批,417.0
1662,广东青年职业学院, ,广东,广州市,否,否,否,理科,专科批,296.0
1663,广东轻工职业技术学院, ,广东,广州市,否,否,否,文科,专科批,461.0
1664,广东轻工职业技术学院, ,广东,广州市,否,否,否,理科,专科批,364.0
1665,广东轻工职业技术学院, ,广东,广州市,否,否,否,艺术类,专科批,444.0
1666,广东生态工程职业学院, ,广东,广州市,否,否,否,理科,专科批,277.0
1667,广东生态工程职业学院, ,广东,广州市,否,否,否,文科,专科批,408.0
1668,广东省外语艺术职业学院, ,广东,广州市,否,否,否,理科,专科批,432.0
1669,广东省外语艺术职业学院, ,广东,广州市,否,否,否,文科,专科批,430.0
1670,广东食品药品职业学院, ,广东,广州市,否,否,否,文科,专科批,434.0
1671,广东食品药品职业学院, ,广东,广州市,否,否,否,理科,专科批,318.0
1672,广东水利电力职业技术学院, ,广东,广州市,否,否,否,理科,专科批,318.0
1673,广东水利电力职业技术学院, ,广东,广州市,否,否,否,文科,专科批,432.0
1674,广东司法警官职业学院, ,广东,广州市,否,否,否,理科,专科批,317.0
1675,广东司法警官职业学院, ,广东,广州市,否,否,否,文科,专科批,413.0
1676,广东松山职业技术学院, ,广东,韶关市,否,否,否,理科,专科批,260.0
1677,广东松山职业技术学院, ,广东,韶关市,否,否,否,文科,专科批,393.0
1678,广东体育职业技术学院, ,广东,广州市,否,否,否,理科,专科批,292.0
1679,广东体育职业技术学院, ,广东,广州市,否,否,否,文科,专科批,350.0
1680,广东文理职业学院, ,广东,湛江市,否,否,否,理科,专科批,205.0
1681,广东文理职业学院, ,广东,湛江市,否,否,否,文科,专科批,215.0
1682,广东文艺职业学院, ,广东,广州市,否,否,否,文科,专科批,411.0
1683,广东舞蹈戏剧职业学院, ,广东,广州市,否,否,否,文科,专科批,362.0
1684,广东新安职业技术学院, ,广东,深圳市,否,否,否,理科,专科批,251.0
1685,广东新安职业技术学院, ,广东,深圳市,否,否,否,文科,专科批,359.0
1686,广东信息工程职业学院, ,广东,肇庆市,否,否,否,理科,专科批,209.0
1687,广东信息工程职业学院, ,广东,肇庆市,否,否,否,文科,专科批,350.0
1688,广东亚视演艺职业学院, ,广东,东莞市,否,否,否,理科,专科批,205.0
1689,广东亚视演艺职业学院, ,广东,东莞市,否,否,否,文科,专科批,215.0
1690,广东邮电职业技术学院, ,广东,广州市,否,否,否,理科,专科批,318.0
1691,广东邮电职业技术学院, ,广东,广州市,否,否,否,文科,专科批,425.0
1692,广东职业技术学院, ,广东,佛山市,否,否,否,理科,专科批,316.0
1693,广东职业技术学院, ,广东,佛山市,否,否,否,文科,专科批,424.0
1694,广西城市职业大学, ,广西,崇左市,否,否,否,文科,专科批,215.0
1695,广西城市职业大学, ,广西,崇左市,否,否,否,理科,专科批,205.0
1696,广西电力职业技术学院, ,广西,南宁市,否,否,否,文科,专科批,353.0
1697,广西电力职业技术学院, ,广西,南宁市,否,否,否,理科,专科批,206.0
1698,广西工程职业学院, ,广西,百色市,否,否,否,文科,专科批,219.0
1699,广西工程职业学院, ,广西,百色市,否,否,否,理科,专科批,206.0
1700,广西工业职业技术学院, ,广西,南宁市,否,否,否,文科,专科批,342.0
1701,广西工业职业技术学院, ,广西,南宁市,否,否,否,理科,专科批,221.0
1702,广西国际商务职业技术学院, ,广西,南宁市,否,否,否,文科,专科批,363.0
1703,广西国际商务职业技术学院, ,广西,南宁市,否,否,否,理科,专科批,199.0
1704,广西机电职业技术学院, ,广西,南宁市,否,否,否,文科,专科批,357.0
